ano;origem;part;valor
1992;Legislativo Federal;3º Quartil;16170.57
1992;Municipal;3º Quartil;2014.02
1992;Executivo Municipal;3º Quartil;1982.55
1992;Legislativo Municipal;3º Quartil;4841.73
1991;Público;3º Quartil;3156.91
1991;Executivo;3º Quartil;3007.17
1991;Judiciário;3º Quartil;8418.42
1991;Legislativo;3º Quartil;8834.35
1991;Estadual;3º Quartil;2903.19
1991;Executivo Estadual;3º Quartil;2770.09
1991;Judiciário Estadual;3º Quartil;5556.82
1991;Legislativo Estadual;3º Quartil;7707.18
1991;Federal;3º Quartil;6164.08
1991;Executivo Federal;3º Quartil;5523.55
1991;Judiciário Federal;3º Quartil;14021.0
1991;Legislativo Federal;3º Quartil;17094.72
1991;Municipal;3º Quartil;2191.95
1991;Executivo Municipal;3º Quartil;2158.68
1991;Legislativo Municipal;3º Quartil;5764.79
1990;Público;3º Quartil;3697.82
1990;Executivo;3º Quartil;3561.84
1990;Judiciário;3º Quartil;10584.62
1990;Legislativo;3º Quartil;10163.52
1990;Estadual;3º Quartil;3386.38
1990;Executivo Estadual;3º Quartil;3263.56
1990;Judiciário Estadual;3º Quartil;7071.04
1990;Legislativo Estadual;3º Quartil;8628.25
1990;Federal;3º Quartil;7996.59
1990;Executivo Federal;3º Quartil;7360.55
1990;Judiciário Federal;3º Quartil;18923.36
1990;Legislativo Federal;3º Quartil;17664.44
1990;Municipal;3º Quartil;2162.54
1990;Executivo Municipal;3º Quartil;2136.23
1990;Legislativo Municipal;3º Quartil;6009.5
1989;Público;3º Quartil;3756.85
1989;Executivo;3º Quartil;3645.84
1989;Judiciário;3º Quartil;6613.93
1989;Legislativo;3º Quartil;9091.23
1989;Estadual;3º Quartil;3476.4
1989;Executivo Estadual;3º Quartil;3417.97
1989;Judiciário Estadual;3º Quartil;4545.61
1989;Legislativo Estadual;3º Quartil;6871.0
1989;Federal;3º Quartil;8267.41
1989;Executivo Federal;3º Quartil;8016.17
1989;Judiciário Federal;3º Quartil;10475.94
1989;Legislativo Federal;3º Quartil;16312.79
1989;Municipal;3º Quartil;2085.84
1989;Executivo Municipal;3º Quartil;2056.63
1989;Legislativo Municipal;3º Quartil;6263.36
1988;Público;3º Quartil;3604.93
1988;Executivo;3º Quartil;3517.29
1988;Judiciário;3º Quartil;6058.86
1988;Legislativo;3º Quartil;8577.05
1988;Estadual;3º Quartil;3534.82
1988;Executivo Estadual;3º Quartil;3482.24
1988;Judiciário Estadual;3º Quartil;4831.9
1988;Legislativo Estadual;3º Quartil;5760.88
1988;Federal;3º Quartil;7969.42
1988;Executivo Federal;3º Quartil;7724.02
1988;Judiciário Federal;3º Quartil;8915.93
1988;Legislativo Federal;3º Quartil;17551.41
1988;Municipal;3º Quartil;1869.66
1988;Executivo Municipal;3º Quartil;1846.29
1988;Legislativo Municipal;3º Quartil;5632.34
1987;Público;3º Quartil;3686.16
1987;Executivo;3º Quartil;3590.19
1987;Judiciário;3º Quartil;6469.12
1987;Legislativo;3º Quartil;9020.65
1987;Estadual;3º Quartil;3996.63
1987;Executivo Estadual;3º Quartil;3911.96
1987;Judiciário Estadual;3º Quartil;5757.86
1987;Legislativo Estadual;3º Quartil;8213.42
1987;Federal;3º Quartil;6542.51
1987;Executivo Federal;3º Quartil;6333.65
1987;Judiciário Federal;3º Quartil;8704.53
1987;Legislativo Federal;3º Quartil;15117.2
1987;Municipal;3º Quartil;2037.83
1987;Executivo Municipal;3º Quartil;2020.9
1987;Legislativo Municipal;3º Quartil;5492.55
1986;Público;3º Quartil;4036.49
1986;Executivo;3º Quartil;3939.89
1986;Judiciário;3º Quartil;8590.49
1986;Legislativo;3º Quartil;9935.99
1986;Estadual;3º Quartil;4395.29
1986;Executivo Estadual;3º Quartil;4346.99
1986;Judiciário Estadual;3º Quartil;7362.29
1986;Legislativo Estadual;3º Quartil;8052.29
1986;Federal;3º Quartil;6706.79
1986;Executivo Federal;3º Quartil;6458.39
1986;Judiciário Federal;3º Quartil;10384.48
1986;Legislativo Federal;3º Quartil;15807.88
1986;Municipal;3º Quartil;2366.7
1986;Executivo Municipal;3º Quartil;2346.0
1986;Legislativo Municipal;3º Quartil;5733.89
1985;Público;3º Quartil;2771.01
1985;Executivo;3º Quartil;2705.55
1985;Judiciário;3º Quartil;5727.48
1985;Legislativo;3º Quartil;7680.27
1985;Estadual;3º Quartil;2760.1
1985;Executivo Estadual;3º Quartil;2732.82
1985;Judiciário Estadual;3º Quartil;4374.7
1985;Legislativo Estadual;3º Quartil;4980.18
1985;Federal;3º Quartil;5492.92
1985;Executivo Federal;3º Quartil;5263.82
1985;Judiciário Federal;3º Quartil;8356.66
1985;Legislativo Federal;3º Quartil;13620.49
1985;Municipal;3º Quartil;1647.33
1985;Executivo Municipal;3º Quartil;1636.42
1985;Legislativo Municipal;3º Quartil;3501.94
2019;Público;8º Decil;5938.1
2019;Executivo;8º Decil;5498.98
2019;Judiciário;8º Decil;17494.94
2019;Legislativo;8º Decil;8832.3
2019;Estadual;8º Decil;7315.34
2019;Executivo Estadual;8º Decil;6616.74
2019;Judiciário Estadual;8º Decil;13832.28
2019;Legislativo Estadual;8º Decil;12694.56
2019;Federal;8º Decil;16437.06
2019;Executivo Federal;8º Decil;14131.68
2019;Judiciário Federal;8º Decil;20718.48
2019;Legislativo Federal;8º Decil;15608.72
2019;Municipal;8º Decil;4041.9
2019;Executivo Municipal;8º Decil;4001.98
2019;Legislativo Municipal;8º Decil;5997.98
2018;Público;8º Decil;5822.01
2018;Executivo;8º Decil;5377.14
2018;Judiciário;8º Decil;17495.06
2018;Legislativo;8º Decil;8800.72
2018;Estadual;8º Decil;7146.96
2018;Executivo Estadual;8º Decil;6469.98
2018;Judiciário Estadual;8º Decil;14854.84
2018;Legislativo Estadual;8º Decil;13549.24
2018;Federal;8º Decil;13907.07
2018;Executivo Federal;8º Decil;12427.39
2018;Judiciário Federal;8º Decil;19883.82
2018;Legislativo Federal;8º Decil;17108.21
2018;Municipal;8º Decil;3907.13
2018;Executivo Municipal;8º Decil;3868.45
2018;Legislativo Municipal;8º Decil;5812.34
2017;Público;8º Decil;5754.74
2017;Executivo;8º Decil;5324.85
2017;Judiciário;8º Decil;16892.95
2017;Legislativo;8º Decil;8715.16
2017;Estadual;8º Decil;6888.1
2017;Executivo Estadual;8º Decil;6223.72
2017;Judiciário Estadual;8º Decil;14538.3
2017;Legislativo Estadual;8º Decil;13150.9
2017;Federal;8º Decil;14069.32
2017;Executivo Federal;8º Decil;12760.09
2017;Judiciário Federal;8º Decil;18993.58
2017;Legislativo Federal;8º Decil;18680.93
2017;Municipal;8º Decil;3839.75
2017;Executivo Municipal;8º Decil;3810.44
2017;Legislativo Municipal;8º Decil;5842.68
2016;Público;8º Decil;5632.64
2016;Executivo;8º Decil;5207.36
2016;Judiciário;8º Decil;16085.16
2016;Legislativo;8º Decil;8713.58
2016;Estadual;8º Decil;6795.08
2016;Executivo Estadual;8º Decil;6171.33
2016;Judiciário Estadual;8º Decil;14176.11
2016;Legislativo Estadual;8º Decil;13060.92
2016;Federal;8º Decil;13079.82
2016;Executivo Federal;8º Decil;11860.68
2016;Judiciário Federal;8º Decil;17701.24
2016;Legislativo Federal;8º Decil;18532.9
2016;Municipal;8º Decil;3770.85
2016;Executivo Municipal;8º Decil;3742.49
2016;Legislativo Municipal;8º Decil;5727.15
2015;Público;8º Decil;5784.85
2015;Executivo;8º Decil;5386.85
2015;Judiciário;8º Decil;15901.4
2015;Legislativo;8º Decil;8755.95
2015;Estadual;8º Decil;6969.59
2015;Executivo Estadual;8º Decil;6423.5
2015;Judiciário Estadual;8º Decil;13337.55
2015;Legislativo Estadual;8º Decil;12523.04
2015;Federal;8º Decil;13642.99
2015;Executivo Federal;8º Decil;12513.79
2015;Judiciário Federal;8º Decil;17946.92
2015;Legislativo Federal;8º Decil;16789.95
2015;Municipal;8º Decil;3757.84
2015;Executivo Municipal;8º Decil;3720.82
2015;Legislativo Municipal;8º Decil;5757.08
2014;Público;8º Decil;5761.99
2014;Executivo;8º Decil;5371.66
2014;Judiciário;8º Decil;16607.54
2014;Legislativo;8º Decil;9098.37
2014;Estadual;8º Decil;6812.16
2014;Executivo Estadual;8º Decil;6273.13
2014;Judiciário Estadual;8º Decil;13865.95
2014;Legislativo Estadual;8º Decil;13447.74
2014;Federal;8º Decil;13661.49
2014;Executivo Federal;8º Decil;12369.69
2014;Judiciário Federal;8º Decil;18652.11
2014;Legislativo Federal;8º Decil;19442.06
2014;Municipal;8º Decil;3773.17
2014;Executivo Municipal;8º Decil;3736.0
2014;Legislativo Municipal;8º Decil;5827.04
2013;Público;8º Decil;5471.97
2013;Executivo;8º Decil;5112.1
2013;Judiciário;8º Decil;16268.28
2013;Legislativo;8º Decil;8757.0
2013;Estadual;8º Decil;6431.64
2013;Executivo Estadual;8º Decil;5905.67
2013;Judiciário Estadual;8º Decil;13555.36
2013;Legislativo Estadual;8º Decil;12438.82
2013;Federal;8º Decil;13361.58
2013;Executivo Federal;8º Decil;12180.45
2013;Judiciário Federal;8º Decil;18418.31
2013;Legislativo Federal;8º Decil;17633.96
2013;Municipal;8º Decil;3626.45
2013;Executivo Municipal;8º Decil;3580.31
2013;Legislativo Municipal;8º Decil;5619.61
2012;Público;8º Decil;5286.55
2012;Executivo;8º Decil;4935.32
2012;Judiciário;8º Decil;15859.65
2012;Legislativo;8º Decil;8726.86
2012;Estadual;8º Decil;6097.1
2012;Executivo Estadual;8º Decil;5601.76
2012;Judiciário Estadual;8º Decil;12977.72
2012;Legislativo Estadual;8º Decil;12662.51
2012;Federal;8º Decil;13238.89
2012;Executivo Federal;8º Decil;11869.97
2012;Judiciário Federal;8º Decil;18300.29
2012;Legislativo Federal;8º Decil;17552.79
2012;Municipal;8º Decil;3521.37
2012;Executivo Municipal;8º Decil;3476.34
2012;Legislativo Municipal;8º Decil;5592.76
2011;Público;8º Decil;4992.09
2011;Executivo;8º Decil;4676.45
2011;Judiciário;8º Decil;15964.73
2011;Legislativo;8º Decil;8231.55
2011;Estadual;8º Decil;5565.23
2011;Executivo Estadual;8º Decil;5083.46
2011;Judiciário Estadual;8º Decil;12193.66
2011;Legislativo Estadual;8º Decil;11354.73
2011;Federal;8º Decil;13273.48
2011;Executivo Federal;8º Decil;12010.92
2011;Judiciário Federal;8º Decil;19129.43
2011;Legislativo Federal;8º Decil;15200.55
2011;Municipal;8º Decil;3280.99
2011;Executivo Municipal;8º Decil;3239.46
2011;Legislativo Municipal;8º Decil;5307.73
2010;Público;8º Decil;4813.38
2010;Executivo;8º Decil;4506.32
2010;Judiciário;8º Decil;16332.29
2010;Legislativo;8º Decil;8531.3
2010;Estadual;8º Decil;5344.51
2010;Executivo Estadual;8º Decil;4921.27
2010;Judiciário Estadual;8º Decil;11336.34
2010;Legislativo Estadual;8º Decil;12357.11
2010;Federal;8º Decil;12382.0
2010;Executivo Federal;8º Decil;10730.52
2010;Judiciário Federal;8º Decil;20365.57
2010;Legislativo Federal;8º Decil;19560.58
2010;Municipal;8º Decil;3137.0
2010;Executivo Municipal;8º Decil;3095.5
2010;Legislativo Municipal;8º Decil;5203.43
2009;Público;8º Decil;4609.98
2009;Executivo;8º Decil;4326.28
2009;Judiciário;8º Decil;16706.24
2009;Legislativo;8º Decil;8431.92
2009;Estadual;8º Decil;5106.43
2009;Executivo Estadual;8º Decil;4712.42
2009;Judiciário Estadual;8º Decil;10843.29
2009;Legislativo Estadual;8º Decil;11907.13
2009;Federal;8º Decil;12860.65
2009;Executivo Federal;8º Decil;11032.42
2009;Judiciário Federal;8º Decil;21418.66
2009;Legislativo Federal;8º Decil;19275.21
2009;Municipal;8º Decil;3018.15
2009;Executivo Municipal;8º Decil;2970.87
2009;Legislativo Municipal;8º Decil;5279.8
2008;Público;8º Decil;4402.4
2008;Executivo;8º Decil;4130.46
2008;Judiciário;8º Decil;16036.78
2008;Legislativo;8º Decil;8532.86
2008;Estadual;8º Decil;4865.42
2008;Executivo Estadual;8º Decil;4475.89
2008;Judiciário Estadual;8º Decil;10774.48
2008;Legislativo Estadual;8º Decil;12001.86
2008;Federal;8º Decil;12237.05
2008;Executivo Federal;8º Decil;9870.49
2008;Judiciário Federal;8º Decil;20630.27
2008;Legislativo Federal;8º Decil;18807.58
2008;Municipal;8º Decil;2954.53
2008;Executivo Municipal;8º Decil;2910.43
2008;Legislativo Municipal;8º Decil;5174.1
2007;Público;8º Decil;4263.87
2007;Executivo;8º Decil;3978.66
2007;Judiciário;8º Decil;15365.6
2007;Legislativo;8º Decil;8349.48
2007;Estadual;8º Decil;4784.37
2007;Executivo Estadual;8º Decil;4399.34
2007;Judiciário Estadual;8º Decil;10445.76
2007;Legislativo Estadual;8º Decil;10866.44
2007;Federal;8º Decil;11023.3
2007;Executivo Federal;8º Decil;8634.68
2007;Judiciário Federal;8º Decil;19779.2
2007;Legislativo Federal;8º Decil;17012.68
2007;Municipal;8º Decil;2816.43
2007;Executivo Municipal;8º Decil;2773.65
2007;Legislativo Municipal;8º Decil;5119.49
2006;Público;8º Decil;4108.25
2006;Executivo;8º Decil;3825.85
2006;Judiciário;8º Decil;14583.97
2006;Legislativo;8º Decil;8391.33
2006;Estadual;8º Decil;4504.96
2006;Executivo Estadual;8º Decil;4168.77
2006;Judiciário Estadual;8º Decil;10213.48
2006;Legislativo Estadual;8º Decil;11383.43
2006;Federal;8º Decil;11289.29
2006;Executivo Federal;8º Decil;9184.74
2006;Judiciário Federal;8º Decil;18806.52
2006;Legislativo Federal;8º Decil;18255.17
2006;Municipal;8º Decil;2723.15
2006;Executivo Municipal;8º Decil;2689.53
2006;Legislativo Municipal;8º Decil;4995.8
2005;Público;8º Decil;3772.93
2005;Executivo;8º Decil;3513.55
2005;Judiciário;8º Decil;14867.72
2005;Legislativo;8º Decil;8495.0
2005;Estadual;8º Decil;4114.86
2005;Executivo Estadual;8º Decil;3778.83
2005;Judiciário Estadual;8º Decil;10416.84
2005;Legislativo Estadual;8º Decil;10640.85
2005;Federal;8º Decil;10057.23
2005;Executivo Federal;8º Decil;7763.99
2005;Judiciário Federal;8º Decil;18546.33
2005;Legislativo Federal;8º Decil;21022.32
2005;Municipal;8º Decil;2552.63
2005;Executivo Municipal;8º Decil;2511.36
2005;Legislativo Municipal;8º Decil;4898.92
2004;Público;8º Decil;3692.74
2004;Executivo;8º Decil;3461.25
2004;Judiciário;8º Decil;14407.19
2004;Legislativo;8º Decil;8757.85
2004;Estadual;8º Decil;3973.83
2004;Executivo Estadual;8º Decil;3714.78
2004;Judiciário Estadual;8º Decil;9887.72
2004;Legislativo Estadual;8º Decil;10813.66
2004;Federal;8º Decil;9722.37
2004;Executivo Federal;8º Decil;7539.8
2004;Judiciário Federal;8º Decil;18700.69
2004;Legislativo Federal;8º Decil;19880.16
2004;Municipal;8º Decil;2524.29
2004;Executivo Municipal;8º Decil;2480.2
2004;Legislativo Municipal;8º Decil;4976.93
2003;Público;8º Decil;3608.03
2003;Executivo;8º Decil;3347.66
2003;Judiciário;8º Decil;13767.9
2003;Legislativo;8º Decil;8640.14
2003;Estadual;8º Decil;3910.91
2003;Executivo Estadual;8º Decil;3634.6
2003;Judiciário Estadual;8º Decil;10149.24
2003;Legislativo Estadual;8º Decil;10669.99
2003;Federal;8º Decil;9229.97
2003;Executivo Federal;8º Decil;7614.59
2003;Judiciário Federal;8º Decil;17689.44
2003;Legislativo Federal;8º Decil;17423.75
2003;Municipal;8º Decil;2412.44
2003;Executivo Municipal;8º Decil;2364.61
2003;Legislativo Municipal;8º Decil;5058.68
2002;Público;8º Decil;4015.77
2002;Executivo;8º Decil;3730.81
2002;Judiciário;8º Decil;14136.98
2002;Legislativo;8º Decil;10068.44
2002;Estadual;8º Decil;4353.49
2002;Executivo Estadual;8º Decil;4084.37
2002;Judiciário Estadual;8º Decil;9867.92
2002;Legislativo Estadual;8º Decil;11392.96
2002;Federal;8º Decil;9487.97
2002;Executivo Federal;8º Decil;7873.22
2002;Judiciário Federal;8º Decil;19023.44
2002;Legislativo Federal;8º Decil;23160.58
2002;Municipal;8º Decil;2580.43
2002;Executivo Municipal;8º Decil;2538.22
2002;Legislativo Municipal;8º Decil;5678.01
2001;Público;8º Decil;3977.55
2001;Executivo;8º Decil;3689.4
2001;Judiciário;8º Decil;14227.58
2001;Legislativo;8º Decil;10790.32
2001;Estadual;8º Decil;4147.35
2001;Executivo Estadual;8º Decil;3864.35
2001;Judiciário Estadual;8º Decil;9828.1
2001;Legislativo Estadual;8º Decil;11670.22
2001;Federal;8º Decil;9519.36
2001;Executivo Federal;8º Decil;7800.73
2001;Judiciário Federal;8º Decil;19373.18
2001;Legislativo Federal;8º Decil;19316.58
2001;Municipal;8º Decil;2624.26
2001;Executivo Municipal;8º Decil;2577.95
2001;Legislativo Municipal;8º Decil;6498.89
2000;Público;8º Decil;3967.07
2000;Executivo;8º Decil;3674.61
2000;Judiciário;8º Decil;14646.56
2000;Legislativo;8º Decil;11556.87
2000;Estadual;8º Decil;4047.26
2000;Executivo Estadual;8º Decil;3759.52
2000;Judiciário Estadual;8º Decil;9773.81
2000;Legislativo Estadual;8º Decil;11905.94
2000;Federal;8º Decil;8599.26
2000;Executivo Federal;8º Decil;6891.67
2000;Judiciário Federal;8º Decil;19693.85
2000;Legislativo Federal;8º Decil;19708.0
2000;Municipal;8º Decil;2735.91
2000;Executivo Municipal;8º Decil;2679.31
2000;Legislativo Municipal;8º Decil;7693.57
1999;Público;8º Decil;3853.88
1999;Executivo;8º Decil;3557.43
1999;Judiciário;8º Decil;13682.43
1999;Legislativo;8º Decil;12118.07
1999;Estadual;8º Decil;3954.22
1999;Executivo Estadual;8º Decil;3639.53
1999;Judiciário Estadual;8º Decil;9928.88
1999;Legislativo Estadual;8º Decil;11981.25
1999;Federal;8º Decil;8236.82
1999;Executivo Federal;8º Decil;6795.61
1999;Judiciário Federal;8º Decil;17841.89
1999;Legislativo Federal;8º Decil;20455.23
1999;Municipal;8º Decil;2613.34
1999;Executivo Municipal;8º Decil;2558.61
1999;Legislativo Municipal;8º Decil;8090.88
1998;Público;8º Decil;3911.97
1998;Executivo;8º Decil;3619.36
1998;Judiciário;8º Decil;13338.51
1998;Legislativo;8º Decil;12375.15
1998;Estadual;8º Decil;4002.0
1998;Executivo Estadual;8º Decil;3695.89
1998;Judiciário Estadual;8º Decil;10205.33
1998;Legislativo Estadual;8º Decil;12289.61
1998;Federal;8º Decil;7414.28
1998;Executivo Federal;8º Decil;6297.86
1998;Judiciário Federal;8º Decil;16278.11
1998;Legislativo Federal;8º Decil;21851.2
1998;Municipal;8º Decil;2656.0
1998;Executivo Municipal;8º Decil;2597.48
1998;Legislativo Municipal;8º Decil;8314.62
1997;Público;8º Decil;3636.27
1997;Executivo;8º Decil;3353.88
1997;Judiciário;8º Decil;11603.92
1997;Legislativo;8º Decil;12446.73
1997;Estadual;8º Decil;3718.81
1997;Executivo Estadual;8º Decil;3414.71
1997;Judiciário Estadual;8º Decil;9861.81
1997;Legislativo Estadual;8º Decil;12160.0
1997;Federal;8º Decil;6851.13
1997;Executivo Federal;8º Decil;5717.24
1997;Judiciário Federal;8º Decil;13558.9
1997;Legislativo Federal;8º Decil;22047.88
1997;Municipal;8º Decil;2624.02
1997;Executivo Municipal;8º Decil;2563.2
1997;Legislativo Municipal;8º Decil;8171.84
1996;Público;8º Decil;3597.0
1996;Executivo;8º Decil;3372.45
1996;Judiciário;8º Decil;10909.63
1996;Legislativo;8º Decil;11532.43
1996;Estadual;8º Decil;3563.11
1996;Executivo Estadual;8º Decil;3317.38
1996;Judiciário Estadual;8º Decil;10549.51
1996;Legislativo Estadual;8º Decil;11405.33
1996;Federal;8º Decil;6808.46
1996;Executivo Federal;8º Decil;6113.63
1996;Judiciário Federal;8º Decil;11354.49
1996;Legislativo Federal;8º Decil;21675.21
1996;Municipal;8º Decil;2516.63
1996;Executivo Municipal;8º Decil;2465.79
1996;Legislativo Municipal;8º Decil;7219.42
1995;Público;8º Decil;3814.06
1995;Executivo;8º Decil;3529.73
1995;Judiciário;8º Decil;10187.07
1995;Legislativo;8º Decil;11096.92
1995;Estadual;8º Decil;3489.11
1995;Executivo Estadual;8º Decil;3225.09
1995;Judiciário Estadual;8º Decil;9382.83
1995;Legislativo Estadual;8º Decil;11332.51
1995;Federal;8º Decil;8058.67
1995;Executivo Federal;8º Decil;7583.44
1995;Judiciário Federal;8º Decil;11300.01
1995;Legislativo Federal;8º Decil;19858.29
1995;Municipal;8º Decil;2347.74
1995;Executivo Municipal;8º Decil;2299.0
1995;Legislativo Municipal;8º Decil;6750.76
1994;Público;8º Decil;3437.33
1994;Executivo;8º Decil;3221.25
1994;Judiciário;8º Decil;8887.44
1994;Legislativo;8º Decil;9275.59
1994;Estadual;8º Decil;3057.18
1994;Executivo Estadual;8º Decil;2841.1
1994;Judiciário Estadual;8º Decil;7542.92
1994;Legislativo Estadual;8º Decil;9043.5
1994;Federal;8º Decil;6234.41
1994;Executivo Federal;8º Decil;5782.24
1994;Judiciário Federal;8º Decil;11184.33
1994;Legislativo Federal;8º Decil;17698.86
1994;Municipal;8º Decil;2452.95
1994;Executivo Municipal;8º Decil;2412.93
1994;Legislativo Municipal;8º Decil;5382.08
1993;Público;8º Decil;3207.74
1993;Executivo;8º Decil;3024.3
1993;Judiciário;8º Decil;9276.17
1993;Legislativo;8º Decil;9732.3
1993;Estadual;8º Decil;2935.06
1993;Executivo Estadual;8º Decil;2736.74
1993;Judiciário Estadual;8º Decil;6202.3
1993;Legislativo Estadual;8º Decil;7892.93
1993;Federal;8º Decil;6544.39
1993;Executivo Federal;8º Decil;5989.11
1993;Judiciário Federal;8º Decil;14010.94
1993;Legislativo Federal;8º Decil;20872.63
1993;Municipal;8º Decil;2181.46
1993;Executivo Municipal;8º Decil;2146.76
1993;Legislativo Municipal;8º Decil;5691.63
1992;Público;8º Decil;3083.96
1992;Executivo;8º Decil;2931.11
1992;Judiciário;8º Decil;8101.02
1992;Legislativo;8º Decil;8528.1
1992;Estadual;8º Decil;2836.7
1992;Executivo Estadual;8º Decil;2674.86
1992;Judiciário Estadual;8º Decil;5435.14
1992;Legislativo Estadual;8º Decil;7377.23
1992;Federal;8º Decil;5412.67
1992;Executivo Federal;8º Decil;4945.13
1992;Judiciário Federal;8º Decil;13154.04
1992;Legislativo Federal;8º Decil;17510.25
1992;Municipal;8º Decil;2310.72
1992;Executivo Municipal;8º Decil;2274.76
1992;Legislativo Municipal;8º Decil;5525.06
1991;Público;8º Decil;3697.62
1991;Executivo;8º Decil;3502.13
1991;Judiciário;8º Decil;9682.85
1991;Legislativo;8º Decil;10073.82
1991;Estadual;8º Decil;3348.24
1991;Executivo Estadual;8º Decil;3165.23
1991;Judiciário Estadual;8º Decil;6363.73
1991;Legislativo Estadual;8º Decil;8909.22
1991;Federal;8º Decil;7416.03
1991;Executivo Federal;8º Decil;6617.45
1991;Judiciário Federal;8º Decil;15751.27
1991;Legislativo Federal;8º Decil;19756.67
1991;Municipal;8º Decil;2545.49
1991;Executivo Municipal;8º Decil;2503.9
1991;Legislativo Municipal;8º Decil;6505.15
1990;Público;8º Decil;4360.18
1990;Executivo;8º Decil;4158.4
1990;Judiciário;8º Decil;12076.03
1990;Legislativo;8º Decil;11343.49
1990;Estadual;8º Decil;3873.28
1990;Executivo Estadual;8º Decil;3724.14
1990;Judiciário Estadual;8º Decil;7961.5
1990;Legislativo Estadual;8º Decil;9931.04
1990;Federal;8º Decil;9474.84
1990;Executivo Federal;8º Decil;8702.82
1990;Judiciário Federal;8º Decil;21226.27
1990;Legislativo Federal;8º Decil;20673.57
1990;Municipal;8º Decil;2473.99
1990;Executivo Municipal;8º Decil;2434.51
1990;Legislativo Municipal;8º Decil;6535.89
1989;Público;8º Decil;4370.33
1989;Executivo;8º Decil;4253.48
1989;Judiciário;8º Decil;7759.09
1989;Legislativo;8º Decil;10487.63
1989;Estadual;8º Decil;3937.97
1989;Executivo Estadual;8º Decil;3862.02
1989;Judiciário Estadual;8º Decil;5322.69
1989;Legislativo Estadual;8º Decil;8133.02
1989;Federal;8º Decil;9430.1
1989;Executivo Federal;8º Decil;9219.76
1989;Judiciário Federal;8º Decil;11638.64
1989;Legislativo Federal;8º Decil;18801.78
1989;Municipal;8º Decil;2407.19
1989;Executivo Municipal;8º Decil;2366.29
1989;Legislativo Municipal;8º Decil;6853.48
1988;Público;8º Decil;4224.26
1988;Executivo;8º Decil;4113.25
1988;Judiciário;8º Decil;7180.65
1988;Legislativo;8º Decil;9996.83
1988;Estadual;8º Decil;4060.66
1988;Executivo Estadual;8º Decil;3990.55
1988;Judiciário Estadual;8º Decil;5620.66
1988;Legislativo Estadual;8º Decil;6894.36
1988;Federal;8º Decil;9038.63
1988;Executivo Federal;8º Decil;8845.82
1988;Judiciário Federal;8º Decil;10031.88
1988;Legislativo Federal;8º Decil;19643.09
1988;Municipal;8º Decil;2167.63
1988;Executivo Municipal;8º Decil;2132.58
1988;Legislativo Municipal;8º Decil;6847.62
1987;Público;8º Decil;4352.26
1987;Executivo;8º Decil;4228.08
1987;Judiciário;8º Decil;7541.67
1987;Legislativo;8º Decil;10228.67
1987;Estadual;8º Decil;4583.71
1987;Executivo Estadual;8º Decil;4499.03
1987;Judiciário Estadual;8º Decil;6582.02
1987;Legislativo Estadual;8º Decil;9444.02
1987;Federal;8º Decil;7569.89
1987;Executivo Federal;8º Decil;7338.45
1987;Judiciário Federal;8º Decil;9579.5
1987;Legislativo Federal;8º Decil;17200.19
1987;Municipal;8º Decil;2303.14
1987;Executivo Municipal;8º Decil;2274.92
1987;Legislativo Municipal;8º Decil;6203.81
1986;Público;8º Decil;4760.99
1986;Executivo;8º Decil;4650.59
1986;Judiciário;8º Decil;10225.79
1986;Legislativo;8º Decil;11246.98
1986;Estadual;8º Decil;5057.69
1986;Executivo Estadual;8º Decil;4995.59
1986;Judiciário Estadual;8º Decil;8645.69
1986;Legislativo Estadual;8º Decil;9418.49
1986;Federal;8º Decil;8024.69
1986;Executivo Federal;8º Decil;7734.89
1986;Judiciário Federal;8º Decil;11322.88
1986;Legislativo Federal;8º Decil;18388.47
1986;Municipal;8º Decil;2677.2
1986;Executivo Municipal;8º Decil;2642.7
1986;Legislativo Municipal;8º Decil;6865.49
1985;Público;8º Decil;3294.66
1985;Executivo;8º Decil;3196.48
1985;Judiciário;8º Decil;7189.35
1985;Legislativo;8º Decil;9109.42
1985;Estadual;8º Decil;3196.48
1985;Executivo Estadual;8º Decil;3147.38
1985;Judiciário Estadual;8º Decil;5482.01
1985;Legislativo Estadual;8º Decil;5874.75
1985;Federal;8º Decil;6338.41
1985;Executivo Federal;8º Decil;6196.58
1985;Judiciário Federal;8º Decil;9076.69
1985;Legislativo Federal;8º Decil;15698.74
1985;Municipal;8º Decil;1892.79
1985;Executivo Municipal;8º Decil;1870.98
1985;Legislativo Municipal;8º Decil;4249.24
2019;Público;9º Decil;9211.54
2019;Executivo;9º Decil;8173.62
2019;Judiciário;9º Decil;21806.3
2019;Legislativo;9º Decil;14790.36
2019;Estadual;9º Decil;10409.14
2019;Executivo Estadual;9º Decil;9301.36
2019;Judiciário Estadual;9º Decil;18413.1
2019;Legislativo Estadual;9º Decil;18802.32
2019;Federal;9º Decil;20598.72
2019;Executivo Federal;9º Decil;19311.3
2019;Judiciário Federal;9º Decil;23443.02
2019;Legislativo Federal;9º Decil;24460.98
2019;Municipal;9º Decil;5718.54
2019;Executivo Municipal;9º Decil;5638.7
2019;Legislativo Municipal;9º Decil;8942.08
2018;Público;9º Decil;8984.47
2018;Executivo;9º Decil;7969.0
2018;Judiciário;9º Decil;23162.33
2018;Legislativo;9º Decil;15435.11
2018;Estadual;9º Decil;10222.37
